"CustomerID","TotalSpend","Segment"
18043,559.51,"Low value"
18044,2091.55,"High value"
18045,189.4,"Low value"
18048,172.29,"Low value"
18050,74.4,"Low value"
18053,302.97,"Low value"
18055,6816.24,"High value"
18056,363.65,"Low value"
18058,170.16,"Low value"
18059,316.21,"Low value"
18061,2119.41,"High value"
18062,720.52,"Medium value"
18064,814,"Medium value"
18065,2405.58,"High value"
18066,318,"Low value"
18067,396.33,"Low value"
18068,101.7,"Low value"
18069,2051.52,"High value"
18071,453,"Low value"
18072,494.88,"Low value"
18073,3890.6,"High value"
18074,489.6,"Low value"
18075,2684.78,"High value"
18077,2633.01,"High value"
18078,336.13,"Low value"
18079,3651.97,"High value"
18080,1231.5,"Medium value"
18081,343.45,"Low value"
18082,703.37,"Medium value"
18084,93.43,"Low value"
18085,689.95,"Medium value"
18086,101.34,"Low value"
18087,4341.32,"High value"
18088,167.67,"Low value"
18092,9070.76,"High value"
18093,2129.62,"High value"
18094,3017.3,"High value"
18095,580.05,"Low value"
18096,911.15,"Medium value"
18097,2702.75,"High value"
18099,168.31,"Low value"
18101,223.65,"Low value"
18102,262876.11,"High value"
18104,754.64,"Medium value"
18105,113.48,"Low value"
18106,430.7,"Low value"
18108,277.35,"Low value"
18109,8180.62,"High value"
18110,266.55,"Low value"
18112,352.69,"Low value"
18113,76.32,"Low value"
18114,220.1,"Low value"
18116,1418.03,"Medium value"
18117,320.72,"Low value"
18118,5711.87,"High value"
18119,181.12,"Low value"
18120,111.15,"Low value"
18121,673.1,"Low value"
18122,1826.21,"High value"
18123,589.44,"Low value"
18125,1144.64,"Medium value"
18126,206.83,"Low value"
18127,348.73,"Low value"
18129,112.55,"Low value"
18130,1073.04,"Medium value"
18133,1147.5,"Medium value"
18135,681.91,"Medium value"
18136,806.83,"Medium value"
18138,152.65,"Low value"
18139,8483.46,"High value"
18141,35.4,"Low value"
18142,1024.14,"Medium value"
18143,1000.16,"Medium value"
18144,2888.75,"High value"
18145,2861.55,"High value"
18146,160.35,"Low value"
18147,179.34,"Low value"
18149,612.08,"Low value"
18150,566.58,"Low value"
18151,653.35,"Low value"
18154,399.19,"Low value"
18155,395.42,"Low value"
18156,734.94,"Medium value"
18158,455.05,"Low value"
18159,530.15,"Low value"
18160,638.06,"Low value"
18161,1624.59,"Medium value"
18164,404.6,"Low value"
18165,302.46,"Low value"
18167,1414.21,"Medium value"
18168,1206.24,"Medium value"
18169,202.65,"Low value"
18170,980.31,"Medium value"
18171,1254.11,"Medium value"
18172,7633.19,"High value"
18173,2106.84,"High value"
18174,104,"Low value"
18176,504.05,"Low value"
18177,1368.67,"Medium value"
18178,1608.21,"Medium value"
18179,1793.17,"High value"
18180,1843.75,"High value"
18181,382.8,"Low value"
18183,663.62,"Low value"
18184,49.8,"Low value"
18185,304.25,"Low value"
18188,2003.59,"High value"
18189,1096.14,"Medium value"
18190,294.41,"Low value"
18191,207.8,"Low value"
18192,957.97,"Medium value"
18193,274.56,"Low value"
18194,1051.68,"Medium value"
18196,689.13,"Medium value"
18198,5768.06,"High value"
18200,163.8,"Low value"
18202,1396.99,"Medium value"
18203,160.42,"Low value"
18204,2008.1,"High value"
18205,517.36,"Low value"
18209,139.1,"Low value"
18210,2621.38,"High value"
18211,600.07,"Low value"
18212,248.42,"Low value"
18213,232.48,"Low value"
18215,299.34,"Low value"
18216,481.75,"Low value"
18217,621.75,"Low value"
18218,697.78,"Medium value"
18219,2119.77,"High value"
18220,312.78,"Low value"
18221,1049.91,"Medium value"
18222,443,"Low value"
18223,6653.85,"High value"
18224,158.95,"Low value"
18225,5657.22,"High value"
18226,5264,"High value"
18227,93.75,"Low value"
18228,790.6,"Medium value"
18229,7276.9,"High value"
18230,2903.8,"High value"
18231,2100.37,"High value"
18232,603.47,"Low value"
18233,440,"Low value"
18235,1796.48,"High value"
18236,882.24,"Medium value"
18237,987.1,"Medium value"
18239,1561.61,"Medium value"
18240,422.58,"Low value"
18241,2088.09,"High value"
18242,2232.49,"High value"
18245,2626.56,"High value"
18246,596.1,"Low value"
18248,825.02,"Medium value"
18249,95.34,"Low value"
18250,355.62,"Low value"
18251,4314.72,"High value"
18252,526.67,"Low value"
18255,103.3,"Low value"
18256,50.1,"Low value"
18257,2409.88,"High value"
18259,2338.6,"High value"
18260,2691.4,"High value"
18261,324.24,"Low value"
18262,149.48,"Low value"
18263,1215.24,"Medium value"
18265,801.51,"Medium value"
18268,51,"Low value"
18269,198.3,"Low value"
18270,327.35,"Low value"
18272,3092.38,"High value"
18273,204,"Low value"
18274,351.84,"Low value"
18276,348.36,"Low value"
18277,123.13,"Low value"
18278,173.9,"Low value"
18280,180.6,"Low value"
18281,80.82,"Low value"
18282,179.5,"Low value"
18283,2094.88,"High value"
18287,1837.28,"High value"
